village,nitrogen_-_high,nitrogen_-_medium,nitrogen_-_low,phosphorous_-_high,phosphorous_-_medium,phosphorous_-_low,potassium_-_high,potassium_-_medium,potassium_-_low,oc_-_high,oc_-_medium,oc_-_low,ec_-_saline,ec_-_non_saline,ph_-_acidic,ph_-_neutral,ph_-_alkaline
Majethgollahalli,0.0,0.0,0.009242144177449169,0.02512562814070352,0.0,0.0,0.003745318352059925,0.01532567049808429,0.0,0.008547008547008548,0.012987012987012988,0.003766478342749529,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Salinayanapalli,0.0,0.0,0.009242144177449169,0.010050251256281407,0.010033444816053512,0.0,0.003745318352059925,0.01532567049808429,0.0,0.0,0.01948051948051948,0.003766478342749529,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Ikondamkothapalli.,0.0,0.0,0.0166358595194085,0.035175879396984924,0.006688963210702341,0.0,0.0299625468164794,0.0,0.002583979328165375,0.008547008547008548,0.032467532467532464,0.005649717514124294,0.0,0.016728624535315983,0.0,0.017208413001912046,0.0
Sigaralapalli,0.0,0.0,0.009242144177449169,0.020100502512562814,0.0033444816053511705,0.0,0.003745318352059925,0.01532567049808429,0.0,0.0,0.01948051948051948,0.003766478342749529,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Oppathavadi,0.0,0.0,0.009242144177449169,0.005025125628140704,0.013377926421404682,0.0,0.003745318352059925,0.011494252873563218,0.002583979328165375,0.008547008547008548,0.006493506493506494,0.005649717514124294,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Guttur,0.0,0.0,0.014787430683918669,0.020100502512562814,0.013377926421404682,0.0,0.003745318352059925,0.019157088122605363,0.00516795865633075,0.017094017094017096,0.01948051948051948,0.005649717514124294,0.0,0.01486988847583643,0.0,0.015296367112810707,0.0
Mallapadi,0.0,0.0,0.0036968576709796672,0.0,0.006688963210702341,0.0,0.003745318352059925,0.0038314176245210726,0.0,0.017094017094017096,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Pasinayanapalli,0.0,0.0,0.011090573012939002,0.03015075376884422,0.0,0.0,0.011235955056179775,0.011494252873563218,0.0,0.02564102564102564,0.012987012987012988,0.0018832391713747645,0.0,0.011152416356877323,0.0,0.011472275334608031,0.0
Batlapalli,0.0,0.0,0.009242144177449169,0.020100502512562814,0.0033444816053511705,0.0,0.003745318352059925,0.007662835249042145,0.00516795865633075,0.0,0.006493506493506494,0.007532956685499058,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Parandapalli,0.0,0.0,0.266173752310536,0.3015075376884422,0.15384615384615385,0.2,0.1760299625468165,0.31800766283524906,0.03617571059431524,0.46153846153846156,0.33116883116883117,0.07344632768361582,0.0,0.26765799256505574,0.0,0.2734225621414914,0.007246376811594203
Thadampatti,0.0,0.0,0.23105360443622922,0.1457286432160804,0.1939799331103679,0.2,0.0749063670411985,0.16091954022988506,0.16279069767441862,0.358974358974359,0.19480519480519481,0.09981167608286252,0.0,0.23234200743494424,0.0,0.2390057361376673,0.0
Jingalkathirampatti1,0.0,0.010101010101010102,0.08872458410351201,0.06030150753768844,0.056856187290969896,0.10526315789473684,0.04119850187265917,0.11494252873563218,0.020671834625323,0.05982905982905983,0.16883116883116883,0.030131826741996232,0.0,0.09107806691449814,0.0,0.09369024856596558,0.0
Jambukuttapatti,0.0,0.0,0.09242144177449169,0.1407035175879397,0.006688963210702341,0.10526315789473684,0.15355805243445692,0.0038314176245210726,0.020671834625323,0.27350427350427353,0.06493506493506493,0.015065913370998116,0.0,0.09293680297397769,0.0,0.08795411089866156,0.028985507246376812
Vadamalampatti,0.0,0.0,0.07948243992606285,0.005025125628140704,0.006688963210702341,0.21052631578947367,0.1348314606741573,0.022988505747126436,0.002583979328165375,0.2564102564102564,0.06493506493506493,0.005649717514124294,0.0,0.07992565055762081,0.0,0.08221797323135756,0.0
Jinkalkadirampatti,0.0,0.0,0.1645101663585952,0.19597989949748743,0.06688963210702341,0.15789473684210525,0.14232209737827714,0.1839080459770115,0.007751937984496124,0.1623931623931624,0.18181818181818182,0.07909604519774012,0.0,0.1654275092936803,0.0,0.13575525812619502,0.13043478260869565
Kondappanayakempalli,0.0,0.0,0.009242144177449169,0.01507537688442211,0.006688963210702341,0.0,0.018726591760299626,0.0,0.0,0.0,0.01948051948051948,0.003766478342749529,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Mahadevagollahalli,0.0,0.0,0.0073937153419593345,0.010050251256281407,0.006688963210702341,0.0,0.003745318352059925,0.011494252873563218,0.0,0.0,0.01948051948051948,0.0018832391713747645,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Mathinayakkampatti,0.0,0.0,0.0036968576709796672,0.010050251256281407,0.0,0.0,0.0,0.0038314176245210726,0.002583979328165375,0.0,0.012987012987012988,0.0,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Kattagaram,0.0,0.0,0.009242144177449169,0.01507537688442211,0.006688963210702341,0.0,0.003745318352059925,0.007662835249042145,0.00516795865633075,0.008547008547008548,0.012987012987012988,0.003766478342749529,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Kadappasandampatti,0.0,0.0,0.005545286506469501,0.01507537688442211,0.0,0.0,0.003745318352059925,0.007662835249042145,0.0,0.017094017094017096,0.0,0.0018832391713747645,0.0,0.0055762081784386614,0.0,0.0057361376673040155,0.0
Pedappanpatti,0.0,0.0,0.0073937153419593345,0.005025125628140704,0.010033444816053512,0.0,0.003745318352059925,0.007662835249042145,0.002583979328165375,0.017094017094017096,0.012987012987012988,0.0,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Alerahalli,0.0,0.0,0.0073937153419593345,0.020100502512562814,0.0,0.0,0.0,0.007662835249042145,0.00516795865633075,0.008547008547008548,0.006493506493506494,0.003766478342749529,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Veppalampatti,0.0,0.0,0.03512014787430684,0.02512562814070352,0.046822742474916385,0.0,0.00749063670411985,0.038314176245210725,0.01808785529715762,0.042735042735042736,0.05194805194805195,0.011299435028248588,0.0,0.03531598513011153,0.0,0.036328871892925434,0.0
Puligunta,0.0,0.0,0.0018484288354898336,0.005025125628140704,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Chendrapalli,0.0,0.0,0.0073937153419593345,0.01507537688442211,0.0033444816053511705,0.0,0.00749063670411985,0.007662835249042145,0.0,0.0,0.006493506493506494,0.005649717514124294,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Modikuppam,0.0,0.0,0.009242144177449169,0.010050251256281407,0.010033444816053512,0.0,0.018726591760299626,0.0,0.0,0.008547008547008548,0.0,0.007532956685499058,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Balinayanapalli,0.0,0.0,0.0166358595194085,0.03015075376884422,0.006688963210702341,0.005263157894736842,0.0149812734082397,0.0,0.012919896640826873,0.0,0.025974025974025976,0.009416195856873822,0.0,0.016728624535315983,0.0,0.017208413001912046,0.0
Naganur,0.0,0.0,0.2754158964879852,0.0,0.33444816053511706,0.2578947368421053,0.1797752808988764,0.32950191570881227,0.03875968992248062,0.0,0.025974025974025976,0.2730696798493409,0.0,0.27695167286245354,0.0,0.28489483747609945,0.0
Thogamalai,0.0,0.0,0.04251386321626617,0.0,0.026755852842809364,0.07894736842105263,0.08614232209737828,0.0,0.0,0.0,0.0,0.04331450094161959,0.0,0.04275092936802974,0.0,0.04397705544933078,0.0
Uthuppatti,0.0,0.0,0.005545286506469501,0.005025125628140704,0.006688963210702341,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0055762081784386614,0.0,0.0057361376673040155,0.0
Porundalur,0.0,0.0,0.04990757855822551,0.0,0.05351170568561873,0.05789473684210526,0.04119850187265917,0.06130268199233716,0.0,0.0,0.006493506493506494,0.04896421845574388,0.0,0.05018587360594796,0.0,0.05162523900573614,0.0
Pillur,0.0,0.0,0.011090573012939002,0.0,0.016722408026755852,0.005263157894736842,0.00749063670411985,0.01532567049808429,0.0,0.0,0.0,0.011299435028248588,0.0,0.011152416356877323,0.0,0.011472275334608031,0.0
Padiripatti,0.0,0.0,0.0073937153419593345,0.0,0.013377926421404682,0.0,0.011235955056179775,0.0038314176245210726,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Chinniyampalayam,0.0,0.0,0.26062846580406657,0.0,0.016722408026755852,0.7157894736842105,0.4943820224719101,0.011494252873563218,0.015503875968992248,0.0,0.01948051948051948,0.2598870056497175,0.0,0.2620817843866171,0.08146067415730338,0.21223709369024857,0.007246376811594203
Thalinji,0.0,0.0,0.2957486136783734,0.005025125628140704,0.24414715719063546,0.45263157894736844,0.2958801498127341,0.3065134099616858,0.002583979328165375,0.0,0.05844155844155844,0.2843691148775895,0.0,0.2955390334572491,0.0,0.30592734225621415,0.0
R.T.Malai,0.0,0.0,0.009242144177449169,0.0,0.013377926421404682,0.005263157894736842,0.018726591760299626,0.0,0.0,0.0,0.006493506493506494,0.007532956685499058,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Mudalaipatti,0.0,0.0,0.009242144177449169,0.005025125628140704,0.010033444816053512,0.005263157894736842,0.00749063670411985,0.011494252873563218,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Kallai,0.0,0.0,0.08317929759704251,0.005025125628140704,0.0903010033444816,0.08947368421052632,0.16104868913857678,0.007662835249042145,0.0,0.0,0.006493506493506494,0.08286252354048965,0.0,0.08364312267657993,0.0,0.08604206500956023,0.0
Puluderi,0.0,0.0,0.09796672828096119,0.005025125628140704,0.10367892976588629,0.11052631578947368,0.12734082397003746,0.07279693486590039,0.0,0.0,0.0,0.09981167608286252,0.0,0.09851301115241635,0.0,0.0994263862332696,0.007246376811594203
Seplapatti,0.0,0.0,0.0073937153419593345,0.020100502512562814,0.0,0.0,0.003745318352059925,0.011494252873563218,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Puthur,0.0,0.0,0.012939001848428836,0.010050251256281407,0.010033444816053512,0.010526315789473684,0.02247191011235955,0.0038314176245210726,0.0,0.017094017094017096,0.0,0.009416195856873822,0.0,0.013011152416356878,0.0028089887640449437,0.011472275334608031,0.0
Vadaseri,0.0,0.0,0.009242144177449169,0.0,0.013377926421404682,0.005263157894736842,0.018726591760299626,0.0,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Neidalur (North),0.0,0.0,0.018484288354898338,0.01507537688442211,0.010033444816053512,0.021052631578947368,0.0149812734082397,0.022988505747126436,0.0,0.0,0.0,0.018832391713747645,0.0,0.01858736059479554,0.0,0.019120458891013385,0.0
Kalladai,0.0,0.0,0.036968576709796676,0.0,0.05016722408026756,0.02631578947368421,0.0599250936329588,0.01532567049808429,0.0,0.0,0.0,0.03766478342749529,0.0,0.03717472118959108,0.0,0.03824091778202677,0.0
Alathur,0.0,0.0,0.06099815157116451,0.01507537688442211,0.05016722408026756,0.07894736842105263,0.11235955056179775,0.011494252873563218,0.0,0.0,0.0,0.062146892655367235,0.006493506493506494,0.05947955390334572,0.0,0.05927342256214149,0.014492753623188406
Gudalur,0.0,0.0,0.031423290203327174,0.0,0.020066889632107024,0.05789473684210526,0.056179775280898875,0.007662835249042145,0.0,0.0,0.01948051948051948,0.026365348399246705,0.0,0.031598513011152414,0.0,0.032504780114722756,0.0
Neidalur (South),0.0,0.0,0.04251386321626617,0.0,0.04013377926421405,0.05789473684210526,0.03745318352059925,0.04980842911877394,0.0,0.0,0.0,0.04331450094161959,0.025974025974025976,0.03531598513011153,0.0,0.04206500956022945,0.007246376811594203
Kalugur,0.0,0.0,0.04251386321626617,0.0,0.016722408026755852,0.09473684210526316,0.08614232209737828,0.0,0.0,0.0,0.0,0.04331450094161959,0.0,0.04275092936802974,0.0,0.04397705544933078,0.0
Karuppampalayam,0.0,0.0,0.20517560073937152,0.19095477386934673,0.13043478260869565,0.17894736842105263,0.09363295880149813,0.2681992337164751,0.041343669250646,0.008547008547008548,0.0,0.2071563088512241,0.01948051948051948,0.20074349442379183,0.0,0.1988527724665392,0.050724637681159424
Paganatham,0.2,0.0,0.33271719038817005,0.2663316582914573,0.3177257525083612,0.1736842105263158,0.33707865168539325,0.19923371647509577,0.10077519379844961,0.0,0.14935064935064934,0.2975517890772128,0.006493506493506494,0.3345724907063197,0.0,0.30210325047801145,0.16666666666666666
Emur,0.0,0.010101010101010102,0.20517560073937152,0.4824120603015075,0.03678929765886288,0.02631578947368421,0.0149812734082397,0.4061302681992337,0.00516795865633075,0.008547008547008548,0.05194805194805195,0.19397363465160075,0.0,0.20817843866171004,0.02247191011235955,0.1988527724665392,0.0
Mookanankurichi,0.0,0.0,0.022181146025878003,0.0,0.033444816053511704,0.010526315789473684,0.02247191011235955,0.022988505747126436,0.0,0.0,0.0,0.022598870056497175,0.0,0.022304832713754646,0.0,0.021032504780114723,0.007246376811594203
Kakkavadi,0.0,0.0,0.009242144177449169,0.010050251256281407,0.010033444816053512,0.0,0.0,0.019157088122605363,0.0,0.0,0.0,0.009416195856873822,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Uppidamangalam West,0.0,0.0,0.018484288354898338,0.02512562814070352,0.016722408026755852,0.0,0.00749063670411985,0.03065134099616858,0.0,0.008547008547008548,0.0,0.01694915254237288,0.0,0.01858736059479554,0.0,0.019120458891013385,0.0
Vellianai(south),0.0,0.0,0.07393715341959335,0.005025125628140704,0.06688963210702341,0.1,0.003745318352059925,0.10727969348659004,0.028423772609819122,0.0,0.0,0.07532956685499058,0.0,0.07434944237918216,0.0,0.07648183556405354,0.0
Jegadabi,0.0,0.0,0.1589648798521257,0.01507537688442211,0.2408026755852843,0.05789473684210526,0.27340823970037453,0.04980842911877394,0.0,0.0,0.0,0.16195856873822975,0.006493506493506494,0.1579925650557621,0.0,0.16252390057361377,0.007246376811594203
Puliyur,0.0,0.0,0.018484288354898338,0.03015075376884422,0.013377926421404682,0.0,0.02247191011235955,0.01532567049808429,0.0,0.0,0.006493506493506494,0.01694915254237288,0.0,0.01858736059479554,0.0,0.019120458891013385,0.0
K.Pichampatti,0.0,0.0,0.012939001848428836,0.010050251256281407,0.016722408026755852,0.0,0.0,0.02681992337164751,0.0,0.0,0.0,0.013182674199623353,0.0,0.013011152416356878,0.0,0.01338432122370937,0.0
Uppidamangalam East,0.0,0.0,0.02033271719038817,0.020100502512562814,0.023411371237458192,0.0,0.011235955056179775,0.02681992337164751,0.002583979328165375,0.0,0.006493506493506494,0.018832391713747645,0.0,0.020446096654275093,0.0,0.021032504780114723,0.0
Vellianai(north),0.0,0.0,0.08687615526802218,0.0,0.04013377926421405,0.18421052631578946,0.0,0.10344827586206896,0.05167958656330749,0.008547008547008548,0.0,0.08662900188323917,0.0,0.08736059479553904,0.0,0.08795411089866156,0.007246376811594203
Thanthoni,0.0,0.0,0.009242144177449169,0.0,0.0,0.02631578947368421,0.00749063670411985,0.011494252873563218,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Pallapalayam,0.0,0.0,0.011090573012939002,0.02512562814070352,0.0033444816053511705,0.0,0.003745318352059925,0.019157088122605363,0.0,0.0,0.0,0.011299435028248588,0.0,0.011152416356877323,0.0,0.011472275334608031,0.0
Andankoil(West),0.0,0.0,0.005545286506469501,0.0,0.010033444816053512,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.005649717514124294,0.0,0.0055762081784386614,0.0,0.0057361376673040155,0.0
Sanapiratti,0.0,0.0,0.009242144177449169,0.0,0.0033444816053511705,0.021052631578947368,0.0,0.019157088122605363,0.0,0.0,0.006493506493506494,0.007532956685499058,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Melapalayam,0.0,0.0,0.0073937153419593345,0.0,0.013377926421404682,0.0,0.0,0.01532567049808429,0.0,0.0,0.006493506493506494,0.005649717514124294,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Manavadi,0.0,0.0,0.11645101663585952,0.0,0.0,0.33157894736842103,0.003745318352059925,0.19923371647509577,0.025839793281653745,0.0,0.006493506493506494,0.1167608286252354,0.0,0.1171003717472119,0.0,0.12045889101338432,0.0
Thalapatti,0.0,0.0,0.10720887245841035,0.04020100502512563,0.15384615384615385,0.021052631578947368,0.19101123595505617,0.02681992337164751,0.0,0.0,0.006493506493506494,0.10734463276836158,0.0,0.10780669144981413,0.0,0.10516252390057361,0.021739130434782608
Thoranakalpatti,0.0,0.0,0.009242144177449169,0.0,0.013377926421404682,0.005263157894736842,0.0,0.01532567049808429,0.002583979328165375,0.0,0.006493506493506494,0.007532956685499058,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Achimangalam,0.0,0.0,0.014787430683918669,0.0,0.0,0.042105263157894736,0.00749063670411985,0.019157088122605363,0.002583979328165375,0.0,0.006493506493506494,0.013182674199623353,0.0,0.01486988847583643,0.0,0.015296367112810707,0.0
Thirumanilaiyur,0.0,0.0,0.009242144177449169,0.0,0.006688963210702341,0.015789473684210527,0.0,0.01532567049808429,0.002583979328165375,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Puthambur,0.0,0.0,0.027726432532347505,0.005025125628140704,0.033444816053511704,0.021052631578947368,0.003745318352059925,0.05363984674329502,0.0,0.0,0.006493506493506494,0.026365348399246705,0.0,0.027881040892193308,0.0,0.028680688336520075,0.0
Appipalayam,0.0,0.0,0.009242144177449169,0.0,0.013377926421404682,0.005263157894736842,0.0,0.019157088122605363,0.0,0.008547008547008548,0.0,0.007532956685499058,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Andankoil East (CT),0.0,0.0,0.0073937153419593345,0.0,0.0033444816053511705,0.015789473684210527,0.0,0.01532567049808429,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Koyamballi,0.0,0.0,0.0073937153419593345,0.005025125628140704,0.006688963210702341,0.005263157894736842,0.0,0.01532567049808429,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Nallur,0.0,0.0,0.24399260628465805,0.05025125628140704,0.0903010033444816,0.5,0.2808988764044944,0.210727969348659,0.00516795865633075,0.042735042735042736,0.3961038961038961,0.12429378531073447,0.01948051948051948,0.2379182156133829,0.0028089887640449437,0.11281070745697896,0.5217391304347826
Vadhiyam,0.0,0.0,0.22735674676524953,0.08040201005025126,0.24749163879598662,0.1736842105263158,0.2209737827715356,0.2260536398467433,0.012919896640826873,0.0,0.0,0.23163841807909605,0.07142857142857142,0.20817843866171004,0.0028089887640449437,0.23135755258126195,0.007246376811594203
Maruthoor South Bit II - ,0.0,0.0,0.005545286506469501,0.0,0.010033444816053512,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0055762081784386614,0.0,0.0057361376673040155,0.0
Nangavaram North Bit II - ,0.0,0.0,0.009242144177449169,0.0,0.0,0.02631578947368421,0.011235955056179775,0.007662835249042145,0.0,0.0,0.006493506493506494,0.007532956685499058,0.006493506493506494,0.007434944237918215,0.0,0.009560229445506692,0.0
Poyyamani,0.0,0.0,0.04805914972273567,0.03015075376884422,0.033444816053511704,0.05263157894736842,0.0299625468164794,0.06896551724137931,0.0,0.0,0.0,0.04896421845574388,0.07792207792207792,0.024163568773234202,0.0,0.04397705544933078,0.014492753623188406
Nangavaram South Bit I - ,0.0,0.0,0.029574861367837338,0.005025125628140704,0.010033444816053512,0.06315789473684211,0.003745318352059925,0.05747126436781609,0.0,0.0,0.0,0.030131826741996232,0.0,0.02973977695167286,0.0,0.030592734225621414,0.0
Nangavaram North Bit I - ,0.0,0.0,0.009242144177449169,0.0,0.010033444816053512,0.010526315789473684,0.011235955056179775,0.007662835249042145,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Inungur,0.0,0.0,0.051756007393715345,0.04020100502512563,0.020066889632107024,0.07368421052631578,0.026217228464419477,0.07662835249042145,0.002583979328165375,0.0,0.006493506493506494,0.05084745762711865,0.032467532467532464,0.04275092936802974,0.0,0.05353728489483748,0.0
Nangavaram South Bit II - ,0.0,0.0,0.0073937153419593345,0.0,0.0,0.021052631578947368,0.011235955056179775,0.0038314176245210726,0.0,0.0,0.006493506493506494,0.005649717514124294,0.0,0.007434944237918215,0.0,0.0038240917782026767,0.014492753623188406
Sooriyanur,0.0,0.0,0.06099815157116451,0.0,0.043478260869565216,0.10526315789473684,0.0149812734082397,0.1111111111111111,0.0,0.0,0.006493506493506494,0.060263653483992465,0.045454545454545456,0.048327137546468404,0.0,0.06309751434034416,0.0
Hiranyamangalam,0.0,0.0,0.24029574861367836,0.1306532663316583,0.2709030100334448,0.12105263157894737,0.3258426966292135,0.14942528735632185,0.0103359173126615,0.008547008547008548,0.03896103896103896,0.23163841807909605,0.0,0.241635687732342,0.0,0.2447418738049713,0.014492753623188406
Karuvappanaickenpettai,0.0,0.0,0.04066543438077634,0.10050251256281408,0.0033444816053511705,0.005263157894736842,0.018726591760299626,0.05747126436781609,0.00516795865633075,0.0,0.0,0.04143126177024482,0.032467532467532464,0.031598513011152414,0.0,0.04206500956022945,0.0
Kulithalai,0.0,0.0,0.0018484288354898336,0.005025125628140704,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Vaiganallur(North),0.0,0.0,0.025878003696857672,0.05527638190954774,0.006688963210702341,0.005263157894736842,0.011235955056179775,0.0421455938697318,0.0,0.0,0.006493506493506494,0.02448210922787194,0.0,0.026022304832713755,0.0,0.02676864244741874,0.0
Manathattai,0.0,0.0,0.029574861367837338,0.06030150753768844,0.013377926421404682,0.0,0.011235955056179775,0.04980842911877394,0.0,0.0,0.0,0.030131826741996232,0.0,0.02973977695167286,0.0,0.030592734225621414,0.0
Sathiyamangalam,0.0,0.0,0.05730129390018484,0.12060301507537688,0.010033444816053512,0.021052631578947368,0.00749063670411985,0.09195402298850575,0.012919896640826873,0.0,0.012987012987012988,0.054613935969868174,0.0,0.05762081784386617,0.03932584269662921,0.032504780114722756,0.0
Rajendram (North),0.0,0.0,0.033271719038817,0.08542713567839195,0.0,0.005263157894736842,0.0149812734082397,0.04597701149425287,0.00516795865633075,0.0,0.0,0.03389830508474576,0.0,0.03345724907063197,0.0056179775280898875,0.030592734225621414,0.0
Vaiganallur(South),0.0,0.0,0.027726432532347505,0.05025125628140704,0.0033444816053511705,0.021052631578947368,0.003745318352059925,0.04980842911877394,0.002583979328165375,0.0,0.006493506493506494,0.026365348399246705,0.0,0.027881040892193308,0.0,0.028680688336520075,0.0
Rajendram (South),0.0,0.0,0.024029574861367836,0.05025125628140704,0.010033444816053512,0.0,0.011235955056179775,0.02681992337164751,0.007751937984496124,0.0,0.0,0.02448210922787194,0.0,0.024163568773234202,0.0,0.0248565965583174,0.0
Maruthoor North Bit II - ,0.0,0.0,0.033271719038817,0.07035175879396985,0.0033444816053511705,0.015789473684210527,0.00749063670411985,0.05363984674329502,0.00516795865633075,0.0,0.0,0.03389830508474576,0.0,0.03345724907063197,0.0,0.028680688336520075,0.021739130434782608
Maruthoor South Bit I - ,0.0,0.0,0.038817005545286505,0.09547738693467336,0.0033444816053511705,0.005263157894736842,0.011235955056179775,0.06130268199233716,0.00516795865633075,0.0,0.006493506493506494,0.03766478342749529,0.0,0.03903345724907063,0.0,0.040152963671128104,0.0
Kumaramangalam,0.0,0.0,0.051756007393715345,0.05025125628140704,0.033444816053511704,0.042105263157894736,0.011235955056179775,0.09578544061302682,0.0,0.0,0.0,0.05273069679849341,0.0,0.05204460966542751,0.0,0.045889101338432124,0.028985507246376812
Maruthoor North Bit I - ,0.0,0.0,0.0036968576709796672,0.010050251256281407,0.0,0.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Sithalavai,0.0,0.0,0.25693160813308685,0.45226130653266333,0.14046822742474915,0.03684210526315789,0.0898876404494382,0.36398467432950193,0.05167958656330749,0.008547008547008548,0.09740259740259741,0.23163841807909605,0.0,0.258364312267658,0.0,0.26577437858508607,0.0
Veeriyapalayam,0.0,0.020202020202020204,0.24399260628465805,0.1306532663316583,0.11371237458193979,0.3894736842105263,0.37453183520599254,0.13026819923371646,0.0,0.008547008547008548,0.09740259740259741,0.2222222222222222,0.0,0.24907063197026022,0.0028089887640449437,0.25430210325047803,0.0
Karuppathur,0.0,0.0,0.19963031423290203,0.5226130653266332,0.006688963210702341,0.010526315789473684,0.14232209737827714,0.2567049808429119,0.007751937984496124,0.0,0.03896103896103896,0.192090395480226,0.006493506493506494,0.19888475836431227,0.0,0.20650095602294455,0.0
Pappakkapatti,0.0,0.0,0.09242144177449169,0.1457286432160804,0.06354515050167224,0.010526315789473684,0.1797752808988764,0.007662835249042145,0.0,0.0,0.11688311688311688,0.060263653483992465,0.0,0.09293680297397769,0.0,0.09560229445506692,0.0
Mathagiri,0.0,0.0,0.024029574861367836,0.035175879396984924,0.010033444816053512,0.015789473684210527,0.03745318352059925,0.011494252873563218,0.0,0.0,0.0,0.02448210922787194,0.0,0.024163568773234202,0.0,0.0248565965583174,0.0
Thondamanginam,0.0,0.0,0.04066543438077634,0.04020100502512563,0.03678929765886288,0.015789473684210527,0.08239700374531835,0.0,0.0,0.0,0.006493506493506494,0.03954802259887006,0.0,0.040892193308550186,0.0,0.04206500956022945,0.0
Pothuravuthanpatti,0.0,0.0,0.1256931608133087,0.3015075376884422,0.016722408026755852,0.015789473684210527,0.24719101123595505,0.007662835249042145,0.0,0.02564102564102564,0.11688311688311688,0.08851224105461393,0.0,0.12639405204460966,0.0,0.13001912045889102,0.0
Sivayam (South),0.0,0.0,0.005545286506469501,0.0,0.0,0.015789473684210527,0.00749063670411985,0.0038314176245210726,0.0,0.0,0.0,0.005649717514124294,0.0,0.0055762081784386614,0.0,0.0057361376673040155,0.0
Kosur,0.0,0.0,0.033271719038817,0.06532663316582915,0.006688963210702341,0.015789473684210527,0.06367041198501873,0.0038314176245210726,0.0,0.0,0.045454545454545456,0.02071563088512241,0.0,0.03345724907063197,0.0,0.03441682600382409,0.0
Muthurengampatti,0.0,0.0,0.0018484288354898336,0.0,0.0,0.005263157894736842,0.003745318352059925,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Panjapatti,0.0,0.0,0.30129390018484287,0.3316582914572864,0.2608695652173913,0.1,0.44569288389513106,0.16475095785440613,0.002583979328165375,0.0,0.22077922077922077,0.24293785310734464,0.0,0.30297397769516726,0.0,0.31166347992351817,0.0
Vayalur,0.0,0.0,0.06839186691312385,0.10552763819095477,0.05016722408026756,0.005263157894736842,0.1348314606741573,0.0038314176245210726,0.0,0.0,0.045454545454545456,0.05649717514124294,0.0,0.0687732342007435,0.0,0.07074569789674952,0.0
Sivayam (North),0.0,0.0,0.02033271719038817,0.01507537688442211,0.023411371237458192,0.005263157894736842,0.04119850187265917,0.0,0.0,0.0,0.032467532467532464,0.011299435028248588,0.0,0.020446096654275093,0.0,0.021032504780114723,0.0
Kallapalli,0.0,0.0,0.0018484288354898336,0.0,0.0033444816053511705,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
