village,copper_-_sufficient,copper_-_deficient,boron_-_sufficient,boron_-_deficient,s_-_sufficient,s_-_deficient,fe_-_sufficient,fe_-_deficient,zn_-_sufficient,zn_-_deficient,mn_-_sufficient,mn_-_deficient
Kelavalli,0.05273069679849341,0.0,0.10108303249097472,0.0,0.07197943444730077,0.0,0.03811659192825112,0.03678929765886288,0.053742802303262956,0.0,0.061224489795918366,0.0075046904315197
Kumbarahalli,0.21657250470809794,0.016260162601626018,0.4259927797833935,0.0,0.2982005141388175,0.003738317757009346,0.12556053811659193,0.20735785953177258,0.1689059500959693,0.10676156583629894,0.16581632653061223,0.09943714821763602
Pachchiganapalli,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.006726457399103139,0.006688963210702341,0.009596928982725527,0.0,0.00510204081632653,0.005628517823639775
Bommahalli,0.2937853107344633,0.04878048780487805,0.5848375451263538,0.0,0.41645244215938304,0.0,0.1591928251121076,0.30434782608695654,0.2495201535508637,0.11387900355871886,0.23214285714285715,0.13320825515947468
Karimangalam,0.02071563088512241,0.0,0.039711191335740074,0.0,0.028277634961439587,0.0,0.013452914798206279,0.016722408026755852,0.01727447216890595,0.0071174377224199285,0.02040816326530612,0.005628517823639775
Thellanahalli,0.03954802259887006,0.0,0.07581227436823104,0.0,0.012853470437017995,0.029906542056074768,0.026905829596412557,0.030100334448160536,0.030710172744721688,0.017793594306049824,0.04081632653061224,0.009380863039399626
Dindal,0.05084745762711865,0.0,0.09747292418772563,0.0,0.06426735218508997,0.003738317757009346,0.04484304932735426,0.023411371237458192,0.046065259117082535,0.0071174377224199285,0.03316326530612245,0.02626641651031895
Pulikkal,0.05273069679849341,0.008130081300813009,0.10469314079422383,0.0,0.07455012853470437,0.0,0.042600896860986545,0.033444816053511704,0.044145873320537425,0.021352313167259787,0.03826530612244898,0.02626641651031895
Bandarahalli,0.04519774011299435,0.0,0.08664259927797834,0.0,0.061696658097686374,0.0,0.03139013452914798,0.033444816053511704,0.03838771593090211,0.014234875444839857,0.03826530612244898,0.016885553470919325
Kottumaranahalli,0.05649717514124294,0.008130081300813009,0.11191335740072202,0.0,0.07969151670951156,0.0,0.04035874439461883,0.043478260869565216,0.05182341650671785,0.014234875444839857,0.05612244897959184,0.016885553470919325
Kerakodahalli,0.062146892655367235,0.0,0.11913357400722022,0.0,0.08483290488431877,0.0,0.042600896860986545,0.046822742474916385,0.05182341650671785,0.021352313167259787,0.04081632653061224,0.03189493433395872
Donnenahalli,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.008968609865470852,0.0,0.005758157389635317,0.0035587188612099642,0.007653061224489796,0.001876172607879925
Adilam,0.09227871939736347,0.016260162601626018,0.18411552346570398,0.0,0.13110539845758354,0.0,0.0515695067264574,0.09364548494983277,0.08253358925143954,0.028469750889679714,0.08928571428571429,0.0300187617260788
Begarahalli,0.1638418079096045,0.032520325203252036,0.3285198555956679,0.0,0.23393316195372751,0.0,0.1031390134529148,0.1505016722408027,0.14587332053742802,0.05338078291814947,0.16581632653061223,0.04878048780487805
Naganampatty,0.022598870056497175,0.0,0.04332129963898917,0.0,0.030848329048843187,0.0,0.011210762331838564,0.023411371237458192,0.01727447216890595,0.010676156583629894,0.02806122448979592,0.001876172607879925
Mahendramangalam,0.18832391713747645,0.0,0.36101083032490977,0.0,0.2570694087403599,0.0,0.09192825112107623,0.19732441471571907,0.14395393474088292,0.08896797153024912,0.18877551020408162,0.04878048780487805
Molappanahalli,0.02448210922787194,0.0,0.04693140794223827,0.0,0.033419023136246784,0.0,0.017937219730941704,0.016722408026755852,0.02111324376199616,0.0071174377224199285,0.025510204081632654,0.005628517823639775
Periyanahalli,0.01694915254237288,0.0,0.032490974729241874,0.0,0.02313624678663239,0.0,0.006726457399103139,0.020066889632107024,0.015355086372360844,0.0035587188612099642,0.01020408163265306,0.009380863039399626
Poonathanahalli,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.003838771593090211,0.0035587188612099642,0.00510204081632653,0.001876172607879925
Chennarayanahalli,0.03766478342749529,0.008130081300813009,0.07581227436823104,0.0,0.05398457583547558,0.0,0.02914798206278027,0.026755852842809364,0.03838771593090211,0.0035587188612099642,0.04846938775510204,0.00375234521575985
Kalappanahalli,0.1713747645951036,0.0,0.3285198555956679,0.0,0.23393316195372751,0.0,0.07399103139013453,0.1939799331103679,0.14587332053742802,0.05338078291814947,0.1556122448979592,0.05628517823639775
Pumandahalli,0.21657250470809794,0.0,0.4187725631768953,0.0,0.2982005141388175,0.0,0.1412556053811659,0.17725752508361203,0.16122840690978887,0.11387900355871886,0.1556122448979592,0.10318949343339587
Indamangalam,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.004484304932735426,0.006688963210702341,0.005758157389635317,0.0035587188612099642,0.01020408163265306,0.0
Baisuhalli,0.013182674199623353,0.0,0.02527075812274368,0.0,0.017994858611825194,0.0,0.008968609865470852,0.010033444816053512,0.011516314779270634,0.0035587188612099642,0.012755102040816327,0.00375234521575985
Nariyanahalli,0.2693032015065913,0.032520325203252036,0.5306859205776173,0.0,0.37789203084832906,0.0,0.17713004484304934,0.22742474916387959,0.22456813819577734,0.10676156583629894,0.2602040816326531,0.08442776735459662
Hanumanthapuram,0.03766478342749529,0.0,0.07220216606498195,0.0,0.05141388174807198,0.0,0.020179372197309416,0.03678929765886288,0.023032629558541268,0.028469750889679714,0.04591836734693878,0.00375234521575985
Murukkampatti,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.0,0.010033444816053512,0.005758157389635317,0.0,0.007653061224489796,0.0
Elumichanahalli,0.054613935969868174,0.032520325203252036,0.11913357400722022,0.0,0.08483290488431877,0.0,0.04484304932735426,0.043478260869565216,0.04990403071017274,0.02491103202846975,0.05357142857142857,0.0225140712945591
Mukkulam,0.17890772128060264,0.0,0.34296028880866425,0.0,0.2442159383033419,0.0,0.13228699551569506,0.12040133779264214,0.16122840690978887,0.03914590747330961,0.14285714285714285,0.07317073170731707
Nachanampatty,0.02824858757062147,0.008130081300813009,0.05776173285198556,0.0,0.04113110539845758,0.0,0.004484304932735426,0.046822742474916385,0.026871401151631478,0.0071174377224199285,0.025510204081632654,0.01125703564727955
Kattur,0.03954802259887006,0.008130081300813009,0.07942238267148015,0.0,0.056555269922879174,0.0,0.004484304932735426,0.06688963210702341,0.03838771593090211,0.0071174377224199285,0.04591836734693878,0.0075046904315197
Sandappatti,0.011299435028248588,0.008130081300813009,0.02527075812274368,0.0,0.017994858611825194,0.0,0.0,0.023411371237458192,0.009596928982725527,0.0071174377224199285,0.015306122448979591,0.001876172607879925
Soorapatti,0.04896421845574388,0.0,0.09386281588447654,0.0,0.06683804627249357,0.0,0.01569506726457399,0.06354515050167224,0.036468330134357005,0.02491103202846975,0.03571428571428571,0.0225140712945591
Chintalpadi,0.3785310734463277,0.14634146341463414,0.7906137184115524,0.0,0.5629820051413882,0.0,0.19730941704035873,0.43812709030100333,0.28790786948176583,0.24199288256227758,0.33418367346938777,0.1651031894934334
Venakkampatti,0.011299435028248588,0.0,0.021660649819494584,0.0,0.015424164524421594,0.0,0.006726457399103139,0.010033444816053512,0.011516314779270634,0.0,0.007653061224489796,0.005628517823639775
Kottarapatty,0.022598870056497175,0.008130081300813009,0.04693140794223827,0.0,0.033419023136246784,0.0,0.013452914798206279,0.023411371237458192,0.01727447216890595,0.014234875444839857,0.02806122448979592,0.00375234521575985
Mookanurpatti,0.009416195856873822,0.04065040650406504,0.036101083032490974,0.0,0.02570694087403599,0.0,0.0,0.033444816053511704,0.01727447216890595,0.0035587188612099642,0.017857142857142856,0.005628517823639775
Thalanatham,0.1713747645951036,0.0,0.3285198555956679,0.0,0.23393316195372751,0.0,0.10986547085201794,0.14046822742474915,0.1362763915547025,0.0711743772241993,0.16581632653061223,0.04878048780487805
Unisenahalli,0.19397363465160075,0.008130081300813009,0.37545126353790614,0.0,0.26735218508997427,0.0,0.09192825112107623,0.21070234113712374,0.12667946257197696,0.13523131672597866,0.15816326530612246,0.07879924953095685
Madathahally,0.1864406779661017,0.04065040650406504,0.37545126353790614,0.0,0.26735218508997427,0.0,0.09641255605381166,0.2040133779264214,0.15355086372360843,0.08540925266903915,0.14540816326530612,0.08818011257035648
Basuvapuram,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.002242152466367713,0.0033444816053511705,0.003838771593090211,0.0,0.00510204081632653,0.0
Thadhanur,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.002242152466367713,0.0033444816053511705,0.003838771593090211,0.0,0.00510204081632653,0.0
Rameyanahalli,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.0,0.006688963210702341,0.003838771593090211,0.0,0.00510204081632653,0.0
Annamalaipatty,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.002242152466367713,0.006688963210702341,0.003838771593090211,0.0035587188612099642,0.007653061224489796,0.0
Tenkaraikottai,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.002242152466367713,0.0033444816053511705,0.003838771593090211,0.0,0.00510204081632653,0.0
Obilinayakkanahalli,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.0,0.006688963210702341,0.003838771593090211,0.0,0.00510204081632653,0.0
Kadaranampatty,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.002551020408163265,0.0
Thinnahalli,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.002551020408163265,0.0
Papichettipatti,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.0,0.006688963210702341,0.003838771593090211,0.0,0.002551020408163265,0.001876172607879925
Balasamudram,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0,0.0035587188612099642,0.0,0.001876172607879925
Allalapatty,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Buddireddipatti,0.20527306967984935,0.06504065040650407,0.4223826714801444,0.0,0.30077120822622105,0.0,0.13901345291479822,0.18394648829431437,0.18618042226487524,0.0711743772241993,0.22448979591836735,0.054409005628517824
Regadahalli,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0,0.0035587188612099642,0.002551020408163265,0.0
Mottankurichi,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.0,0.001876172607879925
Maniyabadi,0.013182674199623353,0.0,0.02527075812274368,0.0,0.017994858611825194,0.0,0.013452914798206279,0.0033444816053511705,0.007677543186180422,0.010676156583629894,0.01020408163265306,0.005628517823639775
Kottapatty,0.1016949152542373,0.016260162601626018,0.20216606498194944,0.0,0.14395886889460155,0.0,0.04708520179372197,0.11705685618729098,0.07869481765834933,0.05338078291814947,0.1096938775510204,0.024390243902439025
Sengandipatti,0.03766478342749529,0.008130081300813009,0.07581227436823104,0.0,0.05398457583547558,0.0,0.011210762331838564,0.05351170568561873,0.03262955854126679,0.014234875444839857,0.04591836734693878,0.005628517823639775
Mangalapatty,0.026365348399246705,0.008130081300813009,0.05415162454873646,0.0,0.038560411311053984,0.0,0.008968609865470852,0.03678929765886288,0.01727447216890595,0.021352313167259787,0.025510204081632654,0.009380863039399626
Selambai,0.015065913370998116,0.008130081300813009,0.032490974729241874,0.0,0.02313624678663239,0.0,0.01569506726457399,0.006688963210702341,0.013435700575815739,0.0071174377224199285,0.015306122448979591,0.005628517823639775
Kumrampatty,0.02071563088512241,0.0,0.039711191335740074,0.0,0.028277634961439587,0.0,0.006726457399103139,0.026755852842809364,0.011516314779270634,0.017793594306049824,0.012755102040816327,0.01125703564727955
Ittalapatti,0.03954802259887006,0.008130081300813009,0.07942238267148015,0.0,0.056555269922879174,0.0,0.020179372197309416,0.043478260869565216,0.036468330134357005,0.010676156583629894,0.04081632653061224,0.01125703564727955
Mampatty,0.16195856873822975,0.016260162601626018,0.3212996389891697,0.0,0.22879177377892032,0.0,0.07399103139013453,0.18729096989966554,0.09213051823416507,0.14590747330960854,0.15306122448979592,0.054409005628517824
Kulunthambinatham,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.005758157389635317,0.0,0.00510204081632653,0.001876172607879925
Andipatty,0.01694915254237288,0.0,0.032490974729241874,0.0,0.02313624678663239,0.0,0.017937219730941704,0.0033444816053511705,0.007677543186180422,0.017793594306049824,0.017857142857142856,0.00375234521575985
Thekkanampatti,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.006726457399103139,0.006688963210702341,0.005758157389635317,0.0071174377224199285,0.012755102040816327,0.0
Suramatham,0.026365348399246705,0.0,0.05054151624548736,0.0,0.03598971722365039,0.0,0.004484304932735426,0.04013377926421405,0.023032629558541268,0.0071174377224199285,0.030612244897959183,0.00375234521575985
Kilomorappur,0.12052730696798493,0.016260162601626018,0.23826714801444043,0.0,0.16966580976863754,0.0,0.06502242152466367,0.12374581939799331,0.09980806142034548,0.0498220640569395,0.08673469387755102,0.0600375234521576
Avallur,0.01694915254237288,0.016260162601626018,0.039711191335740074,0.0,0.028277634961439587,0.0,0.011210762331838564,0.020066889632107024,0.019193857965451054,0.0035587188612099642,0.02295918367346939,0.00375234521575985
Bairnayakkampatty,0.20903954802259886,0.0,0.41155234657039713,0.0,0.2930591259640103,0.0,0.11210762331838565,0.2140468227424749,0.18234165067178504,0.06761565836298933,0.1760204081632653,0.08442776735459662
Tamaleripatti,0.07532956685499058,0.008130081300813009,0.148014440433213,0.0,0.10539845758354756,0.0,0.020179372197309416,0.10702341137123746,0.0671785028790787,0.021352313167259787,0.08673469387755102,0.013133208255159476
Pariayapatti,0.018832391713747645,0.0,0.036101083032490974,0.0,0.02570694087403599,0.0,0.006726457399103139,0.023411371237458192,0.01727447216890595,0.0035587188612099642,0.012755102040816327,0.0075046904315197
Tamarakoliyampatti,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Jammanahalli,0.0847457627118644,0.0,0.1624548736462094,0.0,0.11568123393316196,0.0,0.05829596412556054,0.06354515050167224,0.04990403071017274,0.06761565836298933,0.061224489795918366,0.039399624765478425
Annamalaihalli,0.14124293785310735,0.008130081300813009,0.2743682310469314,0.0,0.1953727506426735,0.0,0.09417040358744394,0.11371237458193979,0.09980806142034548,0.08540925266903915,0.14030612244897958,0.039399624765478425
Naripalli,0.12429378531073447,0.0,0.23826714801444043,0.0,0.16966580976863754,0.0,0.06950672645739911,0.11705685618729098,0.1036468330134357,0.042704626334519574,0.13520408163265307,0.024390243902439025
Vachathi,0.015065913370998116,0.0,0.02888086642599278,0.0,0.02056555269922879,0.0,0.011210762331838564,0.010033444816053512,0.009596928982725527,0.010676156583629894,0.015306122448979591,0.00375234521575985
Pethathampatti,0.1807909604519774,0.0,0.34657039711191334,0.0,0.2467866323907455,0.0,0.08295964125560538,0.19732441471571907,0.12667946257197696,0.10676156583629894,0.1760204081632653,0.05065666041275797
Vedapatti,0.064030131826742,0.0,0.12274368231046931,0.0,0.08740359897172237,0.0,0.03587443946188341,0.06020066889632107,0.061420345489443376,0.0071174377224199285,0.061224489795918366,0.01876172607879925
Senrayampatti,0.05649717514124294,0.0,0.10830324909747292,0.0,0.07712082262210797,0.0,0.02242152466367713,0.06688963210702341,0.04222648752399232,0.028469750889679714,0.061224489795918366,0.01125703564727955
Chinnankuppam,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.004484304932735426,0.006688963210702341,0.005758157389635317,0.0035587188612099642,0.007653061224489796,0.001876172607879925
Vadapatti,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.006726457399103139,0.006688963210702341,0.009596928982725527,0.0,0.007653061224489796,0.00375234521575985
Kuruthampatty,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.004484304932735426,0.006688963210702341,0.003838771593090211,0.0071174377224199285,0.00510204081632653,0.00375234521575985
Ilaiyampatty,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.002242152466367713,0.006688963210702341,0.0,0.010676156583629894,0.00510204081632653,0.001876172607879925
Pappinayakkenvalasai,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.006726457399103139,0.006688963210702341,0.007677543186180422,0.0035587188612099642,0.01020408163265306,0.001876172607879925
Kangavembu,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.002242152466367713,0.013377926421404682,0.003838771593090211,0.010676156583629894,0.01020408163265306,0.001876172607879925
Mattiyampatti,0.015065913370998116,0.0,0.02888086642599278,0.0,0.02056555269922879,0.0,0.011210762331838564,0.010033444816053512,0.013435700575815739,0.0035587188612099642,0.02040816326530612,0.0
Thathampatti,0.013182674199623353,0.0,0.02527075812274368,0.0,0.017994858611825194,0.0,0.008968609865470852,0.010033444816053512,0.007677543186180422,0.010676156583629894,0.015306122448979591,0.001876172607879925
Ponneri,0.022598870056497175,0.0,0.04332129963898917,0.0,0.030848329048843187,0.0,0.013452914798206279,0.020066889632107024,0.015355086372360844,0.014234875444839857,0.017857142857142856,0.009380863039399626
Veppanatham,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.004484304932735426,0.010033444816053512,0.009596928982725527,0.0,0.00510204081632653,0.005628517823639775
Vengiampatti,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.006726457399103139,0.0,0.003838771593090211,0.0035587188612099642,0.007653061224489796,0.0
Kattiripatty,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.0,0.006688963210702341,0.0,0.0071174377224199285,0.0,0.00375234521575985
Vadugapatti,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.006726457399103139,0.0033444816053511705,0.007677543186180422,0.0,0.002551020408163265,0.005628517823639775
Periyapatti,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.005758157389635317,0.0,0.002551020408163265,0.00375234521575985
Runganavalasai,0.02824858757062147,0.016260162601626018,0.061371841155234655,0.0,0.043701799485861184,0.0,0.02242152466367713,0.023411371237458192,0.030710172744721688,0.0035587188612099642,0.030612244897959183,0.009380863039399626
Maveripatty,0.01694915254237288,0.0,0.032490974729241874,0.0,0.02313624678663239,0.0,0.006726457399103139,0.020066889632107024,0.013435700575815739,0.0071174377224199285,0.015306122448979591,0.005628517823639775
Sittilingi,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.006726457399103139,0.0,0.003838771593090211,0.0035587188612099642,0.002551020408163265,0.00375234521575985
Meithangi,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.002242152466367713,0.0033444816053511705,0.0019193857965451055,0.0035587188612099642,0.0,0.00375234521575985
Ittaiampatty,0.011299435028248588,0.0,0.021660649819494584,0.0,0.015424164524421594,0.0,0.008968609865470852,0.006688963210702341,0.007677543186180422,0.0071174377224199285,0.012755102040816327,0.001876172607879925
Thoranampatti,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.006726457399103139,0.006688963210702341,0.005758157389635317,0.0071174377224199285,0.002551020408163265,0.0075046904315197
Kuttipatti,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.006726457399103139,0.0,0.005758157389635317,0.0,0.00510204081632653,0.001876172607879925
Kondampatti,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.006726457399103139,0.006688963210702341,0.009596928982725527,0.0,0.01020408163265306,0.001876172607879925
Andiyur,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.004484304932735426,0.006688963210702341,0.003838771593090211,0.0071174377224199285,0.002551020408163265,0.005628517823639775
Thanippadi,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Kurumbatty,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.002551020408163265,0.001876172607879925
Ichampadi,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.005758157389635317,0.0,0.00510204081632653,0.001876172607879925
Pudinattam,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.006726457399103139,0.006688963210702341,0.009596928982725527,0.0,0.007653061224489796,0.00375234521575985
Theerthamalai,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.002242152466367713,0.010033444816053512,0.005758157389635317,0.0035587188612099642,0.002551020408163265,0.005628517823639775
Melachengambadi,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.002242152466367713,0.010033444816053512,0.005758157389635317,0.0035587188612099642,0.00510204081632653,0.00375234521575985
Kilchengampadi,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.002242152466367713,0.006688963210702341,0.003838771593090211,0.0035587188612099642,0.002551020408163265,0.00375234521575985
Nariyampatti,0.013182674199623353,0.0,0.02527075812274368,0.0,0.017994858611825194,0.0,0.008968609865470852,0.010033444816053512,0.011516314779270634,0.0035587188612099642,0.01020408163265306,0.005628517823639775
Mambadi,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.011210762331838564,0.0,0.009596928982725527,0.0,0.007653061224489796,0.00375234521575985
Mondukuli,0.011299435028248588,0.0,0.021660649819494584,0.0,0.015424164524421594,0.0,0.008968609865470852,0.006688963210702341,0.011516314779270634,0.0,0.01020408163265306,0.00375234521575985
Poyyapatti,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.003838771593090211,0.0035587188612099642,0.00510204081632653,0.001876172607879925
Kattuvadichampatti,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.006726457399103139,0.0033444816053511705,0.005758157389635317,0.0035587188612099642,0.007653061224489796,0.001876172607879925
Tambal,0.015065913370998116,0.0,0.02888086642599278,0.0,0.02056555269922879,0.0,0.01569506726457399,0.0033444816053511705,0.013435700575815739,0.0035587188612099642,0.015306122448979591,0.00375234521575985
Chandrapuram,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.006726457399103139,0.006688963210702341,0.009596928982725527,0.0,0.00510204081632653,0.005628517823639775
Chinnapannimaduvu,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.002242152466367713,0.0033444816053511705,0.003838771593090211,0.0,0.00510204081632653,0.0
Periyappannimaduvu,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.005758157389635317,0.0,0.007653061224489796,0.0
Ganapathipatty,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.004484304932735426,0.010033444816053512,0.005758157389635317,0.0071174377224199285,0.01020408163265306,0.001876172607879925
Veppampatti RF,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Karapadi,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.005758157389635317,0.0,0.007653061224489796,0.0
Veppampatti,0.011299435028248588,0.0,0.021660649819494584,0.0,0.015424164524421594,0.0,0.011210762331838564,0.0033444816053511705,0.009596928982725527,0.0035587188612099642,0.01020408163265306,0.00375234521575985
Velanur,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.005758157389635317,0.0,0.00510204081632653,0.001876172607879925
Konampatty,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.0,0.006688963210702341,0.003838771593090211,0.0,0.002551020408163265,0.001876172607879925
Virappanayakkampatti,0.018832391713747645,0.0,0.036101083032490974,0.0,0.02570694087403599,0.0,0.013452914798206279,0.013377926421404682,0.015355086372360844,0.0071174377224199285,0.012755102040816327,0.009380863039399626
Chellampatti,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.004484304932735426,0.006688963210702341,0.003838771593090211,0.0071174377224199285,0.002551020408163265,0.005628517823639775
Jangalvodi,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.004484304932735426,0.006688963210702341,0.007677543186180422,0.0,0.002551020408163265,0.005628517823639775
Alambadi,0.015065913370998116,0.008130081300813009,0.032490974729241874,0.0,0.02313624678663239,0.0,0.004484304932735426,0.023411371237458192,0.015355086372360844,0.0035587188612099642,0.012755102040816327,0.0075046904315197
Gudalur,0.018832391713747645,0.0,0.036101083032490974,0.0,0.02570694087403599,0.0,0.013452914798206279,0.013377926421404682,0.011516314779270634,0.014234875444839857,0.02040816326530612,0.00375234521575985
Valaduppu,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.006726457399103139,0.0033444816053511705,0.005758157389635317,0.0035587188612099642,0.007653061224489796,0.001876172607879925
Palaiyam,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.006726457399103139,0.0033444816053511705,0.005758157389635317,0.0035587188612099642,0.007653061224489796,0.001876172607879925
Sakkilipatti,0.011299435028248588,0.0,0.021660649819494584,0.0,0.015424164524421594,0.0,0.004484304932735426,0.013377926421404682,0.011516314779270634,0.0,0.00510204081632653,0.0075046904315197
Mandikulampatti,0.018832391713747645,0.0,0.036101083032490974,0.0,0.02570694087403599,0.0,0.011210762331838564,0.016722408026755852,0.01727447216890595,0.0035587188612099642,0.015306122448979591,0.0075046904315197
Sikkalur,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.0,0.013377926421404682,0.005758157389635317,0.0035587188612099642,0.01020408163265306,0.0
Melanur,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.002242152466367713,0.010033444816053512,0.007677543186180422,0.0,0.007653061224489796,0.001876172607879925
K. Vetrapatti,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
Parayapatti,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.004484304932735426,0.006688963210702341,0.005758157389635317,0.0035587188612099642,0.007653061224489796,0.001876172607879925
Kiraipatty,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.0,0.013377926421404682,0.0019193857965451055,0.010676156583629894,0.01020408163265306,0.0
Appiyampatty,0.005649717514124294,0.0,0.010830324909747292,0.0,0.007712082262210797,0.0,0.004484304932735426,0.0033444816053511705,0.0019193857965451055,0.0071174377224199285,0.007653061224489796,0.0
